1_attr_female,2_attr_male,3_attr_female_0,4_attr_female_1,5_attr_male_0,6_attr_male_1,7_attr_female_0,8_attr_female_1,9_attr_female_2,10_attr_male_0,11_attr_male_1,12_attr_male_2,13_attr_female_0,14_attr_female_1,15_attr_female_2,16_attr_female_3,17_attr_male_0,18_attr_male_1,19_attr_male_2,20_attr_male_3,21_attr_female_0,22_attr_female_1,23_attr_female_2,24_attr_female_3,25_attr_female_4,26_attr_male_0,27_attr_male_1,28_attr_male_2,29_attr_male_3,30_attr_male_4,categories
0.502077,0.497653,0.261824,0.245843,0.251329,0.240874,0.161256,0.178121,0.170275,0.151832,0.169485,0.168926,0.130699,0.127973,0.111135,0.138088,0.128694,0.131269,0.124337,0.107723,0.109175,0.102109,0.111585,0.100228,0.082939,0.097506,0.102594,0.104652,0.0825,0.106653,female
0.503635,0.496307,0.260096,0.250053,0.253446,0.236378,0.1641,0.178394,0.168378,0.148818,0.172771,0.167521,0.133947,0.127303,0.111557,0.13669,0.131836,0.131127,0.124065,0.103461,0.110519,0.104917,0.109398,0.100581,0.083,0.097687,0.10589,0.104053,0.076815,0.107129,female
0.505057,0.494767,0.263364,0.247761,0.251298,0.237491,0.162792,0.179982,0.168839,0.149726,0.170387,0.168213,0.133099,0.127486,0.109207,0.139073,0.12995,0.130978,0.122968,0.107192,0.112723,0.104528,0.109177,0.099724,0.080129,0.096787,0.10391,0.103934,0.082136,0.106912,female
0.470008,0.529507,0.258229,0.202966,0.233243,0.305352,0.127929,0.153758,0.190239,0.205995,0.146388,0.175568,0.105714,0.150509,0.087412,0.123092,0.107527,0.126321,0.146827,0.152504,0.092651,0.080483,0.103509,0.129786,0.066083,0.121732,0.083135,0.108216,0.117717,0.096616,female
0.506614,0.493141,0.243379,0.274783,0.260081,0.221636,0.194263,0.170696,0.154385,0.140427,0.182012,0.158136,0.134008,0.114696,0.148781,0.127509,0.137781,0.124967,0.112541,0.099658,0.105481,0.111834,0.100498,0.089068,0.114026,0.088524,0.113355,0.096653,0.076472,0.104039,female
0.500446,0.499325,0.260989,0.245152,0.252883,0.240864,0.159553,0.177588,0.17016,0.151881,0.169745,0.170996,0.131238,0.127252,0.108938,0.137494,0.128422,0.133733,0.124506,0.108356,0.110148,0.101861,0.110787,0.098709,0.08129,0.097713,0.101532,0.105766,0.083521,0.108624,female
0.51396,0.485795,0.255128,0.27029,0.257849,0.216611,0.180644,0.183893,0.160068,0.132068,0.179576,0.163665,0.145201,0.118583,0.124278,0.137303,0.138895,0.130755,0.114848,0.090071,0.115819,0.114191,0.107273,0.090856,0.093418,0.087887,0.112304,0.100835,0.06815,0.109213,female
0.51232,0.487445,0.252221,0.27033,0.255623,0.221707,0.178206,0.183935,0.159839,0.13816,0.17806,0.161712,0.143547,0.117376,0.126363,0.135429,0.135455,0.128894,0.11439,0.09848,0.115634,0.110779,0.107161,0.091263,0.093852,0.089078,0.109985,0.099679,0.075021,0.107493,female
0.513355,0.486444,0.255177,0.26948,0.257277,0.217964,0.179042,0.1849,0.158945,0.134578,0.178656,0.163808,0.14503,0.116944,0.122491,0.138545,0.137455,0.131833,0.114771,0.092875,0.117198,0.113705,0.108308,0.088645,0.090735,0.089007,0.110887,0.10099,0.070444,0.110035,female
0.509863,0.4899,0.263547,0.254738,0.253449,0.228149,0.168831,0.182067,0.166345,0.143878,0.172908,0.165889,0.135879,0.123683,0.116162,0.140353,0.131584,0.131292,0.118533,0.10245,0.113738,0.107549,0.110634,0.095807,0.08507,0.092503,0.105396,0.102198,0.078873,0.108179,female
0.499572,0.500113,0.259529,0.245484,0.252271,0.242564,0.162207,0.174843,0.17027,0.153269,0.169574,0.169735,0.12838,0.128022,0.114931,0.135395,0.127916,0.131902,0.124545,0.10883,0.107638,0.100952,0.109807,0.099957,0.086827,0.098638,0.101467,0.10498,0.082774,0.106897,female
0.509657,0.490119,0.238836,0.282597,0.260428,0.218028,0.204467,0.16803,0.150616,0.138679,0.182463,0.155667,0.13396,0.111033,0.160322,0.124791,0.13749,0.122494,0.109136,0.100716,0.103994,0.114248,0.097557,0.085796,0.124639,0.084809,0.113485,0.094486,0.078303,0.102634,female
0.504598,0.495211,0.258299,0.254144,0.255475,0.231991,0.171263,0.178457,0.161417,0.147459,0.173169,0.168173,0.133744,0.118397,0.120899,0.137745,0.13211,0.132549,0.120537,0.103971,0.108421,0.107189,0.11187,0.090989,0.090644,0.092902,0.106111,0.104456,0.079837,0.107543,female
0.492204,0.507377,0.263611,0.228817,0.244901,0.262477,0.14744,0.169077,0.183008,0.165887,0.159593,0.174869,0.121554,0.142208,0.09994,0.132946,0.119726,0.131497,0.134594,0.11744,0.104047,0.093726,0.111717,0.110776,0.075744,0.10693,0.094175,0.109057,0.0898,0.103947,female
0.503238,0.496447,0.262462,0.246968,0.252809,0.237602,0.161134,0.178665,0.170485,0.150137,0.170132,0.169339,0.132907,0.128374,0.10877,0.138504,0.128836,0.133665,0.123871,0.104986,0.111018,0.103493,0.112015,0.100027,0.080226,0.09739,0.102212,0.10471,0.079626,0.109211,female
0.5252,0.474598,0.237466,0.301885,0.256821,0.203726,0.21788,0.175961,0.14459,0.12685,0.182369,0.152282,0.152303,0.105667,0.157503,0.127648,0.141749,0.122547,0.105775,0.086755,0.110632,0.129257,0.097631,0.080223,0.119784,0.080902,0.116782,0.09243,0.067832,0.104484,female
0.488655,0.511033,0.26042,0.227826,0.244715,0.266895,0.145881,0.167615,0.180622,0.172477,0.160075,0.173242,0.120953,0.140394,0.098905,0.130847,0.120013,0.130542,0.134924,0.123356,0.103131,0.093155,0.110697,0.108228,0.074064,0.110216,0.094447,0.10795,0.093673,0.104377,female
0.516462,0.48332,0.252885,0.275569,0.258359,0.213078,0.180149,0.187962,0.158855,0.126849,0.181325,0.16478,0.151297,0.118305,0.11978,0.137186,0.140409,0.131753,0.115131,0.086076,0.120839,0.116464,0.107399,0.089345,0.087745,0.08664,0.114832,0.1025,0.063439,0.11074,female
0.506293,0.493499,0.263437,0.248385,0.250487,0.237589,0.161644,0.179859,0.171761,0.148721,0.168979,0.168963,0.133655,0.130514,0.108366,0.138592,0.128738,0.131449,0.124354,0.104272,0.112991,0.103792,0.11062,0.101278,0.07987,0.097085,0.103148,0.105273,0.079144,0.10675,female
0.503709,0.49613,0.256145,0.25457,0.254069,0.235139,0.168175,0.178726,0.164215,0.147138,0.173074,0.168618,0.136621,0.123223,0.114611,0.135984,0.132062,0.13231,0.123039,0.102107,0.111371,0.107237,0.107983,0.096479,0.085117,0.095845,0.105475,0.104039,0.077819,0.108601,female
0.469794,0.529552,0.256702,0.204404,0.226908,0.311691,0.130194,0.15259,0.190801,0.21198,0.143643,0.170626,0.106286,0.153563,0.089785,0.121654,0.106653,0.121281,0.151391,0.149259,0.09238,0.081561,0.10287,0.132532,0.068118,0.128687,0.083376,0.105261,0.111722,0.093391,female
0.513014,0.486847,0.253693,0.268263,0.254832,0.223141,0.176705,0.18406,0.160985,0.136018,0.175712,0.166471,0.145296,0.119803,0.12089,0.13658,0.134382,0.132289,0.118541,0.092182,0.11663,0.112941,0.107325,0.093272,0.088693,0.091271,0.10742,0.103039,0.069764,0.109613,female
0.512446,0.487481,0.258362,0.265271,0.258789,0.217541,0.175006,0.1863,0.159981,0.133092,0.180033,0.165561,0.144961,0.119069,0.116901,0.139894,0.138523,0.133358,0.115923,0.091349,0.117839,0.112758,0.108786,0.090761,0.086233,0.088656,0.111802,0.102817,0.069498,0.110832,female
0.517098,0.482769,0.240564,0.292706,0.26575,0.200909,0.20677,0.178203,0.147387,0.123107,0.191145,0.15334,0.145521,0.10793,0.158385,0.127863,0.147013,0.123258,0.10339,0.086607,0.110798,0.121011,0.098789,0.081862,0.120225,0.079142,0.122574,0.09293,0.067071,0.105571,female
0.508799,0.490956,0.253043,0.265572,0.257517,0.223745,0.179898,0.178346,0.160552,0.139108,0.177687,0.164324,0.14013,0.118765,0.125409,0.134909,0.135721,0.131,0.116824,0.097175,0.111733,0.113193,0.106233,0.091995,0.092369,0.09052,0.10927,0.101483,0.073891,0.109259,female
0.520545,0.479294,0.2487,0.281688,0.253633,0.215898,0.195209,0.178713,0.156963,0.1328,0.1757,0.160564,0.149934,0.118059,0.129842,0.132779,0.135719,0.127485,0.11393,0.09221,0.112534,0.122621,0.10346,0.091093,0.098748,0.087503,0.110669,0.098139,0.069165,0.106034,female
0.521017,0.478873,0.248654,0.28503,0.258358,0.207904,0.197377,0.182365,0.152865,0.126363,0.182743,0.158249,0.150191,0.112884,0.136746,0.134444,0.14191,0.126744,0.110793,0.086258,0.11526,0.122822,0.103619,0.086447,0.10182,0.08445,0.115881,0.097789,0.064124,0.107765,female
0.512502,0.487387,0.243827,0.28099,0.261565,0.213562,0.194636,0.176857,0.152978,0.131883,0.183597,0.16001,0.143553,0.113173,0.141405,0.129846,0.140882,0.127582,0.11154,0.09199,0.110701,0.117696,0.101893,0.086358,0.105978,0.085713,0.115311,0.098007,0.070928,0.107392,female
0.507058,0.492579,0.262478,0.250773,0.2518,0.234771,0.164152,0.181752,0.167402,0.149679,0.170365,0.166504,0.133421,0.125319,0.113371,0.14046,0.129516,0.130747,0.123825,0.103227,0.11607,0.10326,0.108208,0.097471,0.085826,0.097977,0.102703,0.102835,0.078489,0.107061,female
0.507326,0.492502,0.257538,0.258819,0.255796,0.227762,0.172148,0.180178,0.164243,0.14156,0.175487,0.166325,0.137659,0.121536,0.11894,0.13766,0.134275,0.131579,0.119026,0.09928,0.112638,0.10879,0.109014,0.093493,0.088427,0.092213,0.107602,0.102675,0.076321,0.108791,female
0.528469,0.47138,0.24189,0.303198,0.260684,0.194151,0.217264,0.181146,0.145786,0.116318,0.186857,0.152578,0.157276,0.106063,0.152803,0.132221,0.146068,0.124713,0.104189,0.076623,0.113994,0.132859,0.101454,0.08035,0.114335,0.078936,0.121277,0.093592,0.056398,0.106771,female
0.524018,0.475801,0.235565,0.306705,0.266875,0.190758,0.221236,0.180053,0.139674,0.112626,0.192807,0.153539,0.157005,0.101512,0.160514,0.128671,0.150247,0.126005,0.101512,0.074484,0.113603,0.133271,0.097672,0.076834,0.119958,0.076298,0.125565,0.093755,0.054775,0.108229,female
0.496233,0.503605,0.254984,0.243846,0.246265,0.254833,0.160715,0.169615,0.172683,0.165865,0.165068,0.166011,0.1277,0.128229,0.112119,0.13032,0.124898,0.126569,0.125106,0.125028,0.104649,0.100505,0.105149,0.102496,0.085177,0.101003,0.099529,0.101343,0.097697,0.102425,female
0.498759,0.500941,0.257821,0.242662,0.24274,0.256632,0.165823,0.169125,0.170956,0.16298,0.160298,0.170717,0.124037,0.13124,0.120309,0.130945,0.120946,0.126291,0.130665,0.115494,0.100641,0.101067,0.10938,0.104605,0.090245,0.104262,0.096564,0.103925,0.088673,0.10058,female
0.474861,0.524834,0.249894,0.221006,0.242859,0.2861,0.143455,0.156739,0.17781,0.19184,0.155294,0.174776,0.11369,0.137676,0.100972,0.122364,0.114921,0.129483,0.137292,0.143537,0.095334,0.088081,0.101308,0.114552,0.07715,0.111244,0.090025,0.106919,0.114864,0.100473,female
0.4968,0.502863,0.269427,0.23072,0.248838,0.250857,0.146152,0.17244,0.186337,0.160191,0.163571,0.171214,0.122405,0.134211,0.101845,0.140223,0.123887,0.133039,0.128542,0.115761,0.106523,0.09443,0.118286,0.10374,0.074887,0.102052,0.097166,0.106828,0.089486,0.10653,female
0.555404,0.444305,0.162035,0.425264,0.273843,0.138702,0.374687,0.125248,0.097353,0.084881,0.212721,0.105014,0.120763,0.068476,0.368304,0.083108,0.151942,0.082913,0.06716,0.057281,0.074122,0.126353,0.061643,0.051964,0.321861,0.050529,0.135254,0.059565,0.044555,0.074117,female
0.506662,0.493089,0.256303,0.261162,0.260224,0.222189,0.176268,0.182465,0.155893,0.13985,0.181537,0.163898,0.138496,0.11506,0.123428,0.137319,0.139174,0.131439,0.113923,0.101095,0.114429,0.1111,0.104137,0.088769,0.09069,0.087973,0.112218,0.100971,0.079444,0.110214,female
0.532938,0.466846,0.198323,0.360381,0.275911,0.165268,0.292538,0.152374,0.117587,0.100988,0.207557,0.12888,0.139077,0.083575,0.262354,0.104561,0.154449,0.104198,0.08301,0.06873,0.092993,0.136813,0.078764,0.063144,0.207868,0.062937,0.136934,0.075849,0.052764,0.091896,female
0.550209,0.449359,0.166354,0.412542,0.272205,0.148662,0.358396,0.12884,0.10107,0.092882,0.209474,0.10919,0.119781,0.072826,0.353448,0.08375,0.148035,0.08561,0.071582,0.064889,0.074771,0.126025,0.06264,0.05627,0.306428,0.054822,0.131374,0.063361,0.049408,0.074846,female
0.50629,0.493489,0.267963,0.246161,0.252891,0.232874,0.161423,0.18058,0.172757,0.14611,0.173309,0.165743,0.130059,0.128741,0.112608,0.141119,0.132257,0.13056,0.121436,0.103158,0.111873,0.101635,0.111659,0.101288,0.083474,0.095408,0.105957,0.101901,0.079265,0.107491,female
0.511558,0.488203,0.261242,0.254732,0.244441,0.23947,0.160176,0.184857,0.170012,0.154721,0.165849,0.164303,0.13468,0.127617,0.105831,0.143047,0.125566,0.128486,0.121827,0.112883,0.117053,0.103771,0.10961,0.100298,0.078911,0.094767,0.099678,0.101874,0.088459,0.105527,female
0.504228,0.495545,0.255133,0.257839,0.257403,0.229512,0.172502,0.178634,0.162006,0.142858,0.176527,0.167394,0.137395,0.121326,0.118758,0.135367,0.134907,0.132484,0.119597,0.100104,0.110684,0.10823,0.108877,0.09344,0.08898,0.092931,0.108196,0.103746,0.075917,0.108952,female
0.510688,0.48921,0.257119,0.264182,0.258193,0.220456,0.176119,0.183453,0.160442,0.135433,0.179015,0.165505,0.141555,0.120185,0.121015,0.13806,0.137005,0.132432,0.116257,0.093467,0.115458,0.111948,0.108109,0.09224,0.089642,0.089507,0.110621,0.102365,0.069656,0.110433,female
0.519451,0.480328,0.249505,0.281987,0.256491,0.211907,0.203164,0.174385,0.15585,0.131315,0.180697,0.154518,0.158781,0.115951,0.116536,0.134506,0.147807,0.124482,0.111674,0.090199,0.108023,0.136508,0.108522,0.089582,0.084947,0.087926,0.103375,0.096462,0.067591,0.117013,female
0.482096,0.517727,0.254699,0.224999,0.24158,0.278644,0.145062,0.161917,0.18151,0.181805,0.157624,0.172039,0.11925,0.143502,0.098385,0.12546,0.118702,0.127325,0.138392,0.128951,0.099572,0.092179,0.102892,0.122081,0.073194,0.111492,0.093113,0.105924,0.098732,0.100798,female
0.496093,0.503521,0.26158,0.238307,0.251128,0.248797,0.1548,0.173077,0.17553,0.158513,0.167092,0.170865,0.125966,0.131529,0.10769,0.135242,0.12613,0.13197,0.12669,0.114686,0.106913,0.097373,0.110139,0.103977,0.08113,0.099841,0.09968,0.105883,0.088877,0.106108,female
0.489792,0.509418,0.243767,0.237201,0.227859,0.290821,0.159515,0.152815,0.177231,0.196641,0.14484,0.168746,0.107492,0.136608,0.129875,0.114293,0.10382,0.115207,0.130325,0.162239,0.093772,0.083855,0.102538,0.089913,0.121481,0.104441,0.082501,0.111342,0.122576,0.087435,female
0.486376,0.513473,0.258471,0.227009,0.246601,0.267849,0.145712,0.164818,0.180215,0.176217,0.160858,0.172139,0.119613,0.140489,0.098349,0.128031,0.120864,0.129434,0.131834,0.131357,0.100629,0.092358,0.108367,0.107238,0.074963,0.10743,0.095034,0.105462,0.104896,0.103593,female
0.508082,0.491666,0.263048,0.253186,0.253582,0.23006,0.166196,0.181854,0.168088,0.144535,0.173474,0.165766,0.135421,0.125629,0.114011,0.139577,0.132736,0.130548,0.119757,0.102251,0.113664,0.106062,0.11036,0.098042,0.083389,0.094117,0.106171,0.102338,0.077825,0.107976,female
0.522583,0.477219,0.235732,0.302922,0.263027,0.198215,0.21885,0.176855,0.142366,0.12042,0.189035,0.152404,0.156807,0.104501,0.153035,0.12738,0.148091,0.123714,0.103579,0.082837,0.110927,0.133796,0.098038,0.079875,0.112098,0.079125,0.124019,0.092914,0.063189,0.105974,female
0.511744,0.488021,0.243901,0.276431,0.253676,0.225872,0.189133,0.175079,0.157315,0.141344,0.174831,0.162215,0.139417,0.117891,0.135366,0.131389,0.133341,0.127152,0.117458,0.097918,0.109453,0.114447,0.101425,0.093234,0.102942,0.091307,0.108684,0.098462,0.075282,0.104709,female
0.52558,0.474165,0.238152,0.304341,0.262475,0.194898,0.22047,0.17686,0.144724,0.117907,0.188294,0.151661,0.158068,0.105477,0.154386,0.128713,0.146683,0.123552,0.103065,0.079983,0.111263,0.137486,0.0987,0.081094,0.111037,0.07873,0.122187,0.092359,0.060015,0.107072,female
0.502052,0.497648,0.274746,0.221676,0.224648,0.278781,0.151706,0.173424,0.179554,0.182647,0.145768,0.166791,0.112994,0.137748,0.11176,0.138915,0.107669,0.12067,0.133814,0.136348,0.094711,0.091786,0.122002,0.113518,0.082718,0.107201,0.084451,0.101486,0.109183,0.092877,female
0.491709,0.507904,0.262566,0.230848,0.247114,0.259287,0.148229,0.171764,0.177987,0.165504,0.161907,0.174488,0.122633,0.136901,0.101329,0.134499,0.12124,0.132827,0.132001,0.118476,0.105556,0.094207,0.111079,0.107731,0.076251,0.105623,0.095165,0.107893,0.090717,0.105699,female
0.507177,0.492637,0.257383,0.256655,0.252411,0.233459,0.170547,0.178913,0.165981,0.144674,0.172404,0.167416,0.136509,0.125256,0.11691,0.13577,0.131988,0.130009,0.122209,0.101299,0.111587,0.107693,0.107527,0.098067,0.087598,0.094827,0.105603,0.103442,0.076665,0.106951,female
0.512871,0.48699,0.252993,0.268356,0.253494,0.225088,0.177103,0.18193,0.162923,0.136432,0.173245,0.168319,0.143687,0.123625,0.122322,0.134252,0.132454,0.132613,0.119885,0.091124,0.115122,0.111441,0.107343,0.09466,0.092077,0.093411,0.106945,0.105378,0.065592,0.107998,female
0.514324,0.485551,0.258556,0.266998,0.258471,0.215912,0.175764,0.185706,0.162156,0.132411,0.179715,0.164204,0.143858,0.11958,0.121084,0.139416,0.138502,0.131819,0.114745,0.090964,0.117025,0.11149,0.108967,0.091925,0.091407,0.087823,0.111532,0.101607,0.068252,0.109943,female
0.523079,0.476765,0.245706,0.293009,0.261873,0.199332,0.209825,0.178222,0.149492,0.122051,0.185866,0.154489,0.148737,0.110339,0.149183,0.132769,0.14324,0.126541,0.104956,0.084192,0.112205,0.127414,0.102347,0.083951,0.108268,0.081044,0.118474,0.094517,0.063663,0.108083,female
0.519002,0.480723,0.219653,0.316523,0.265302,0.198378,0.244558,0.157767,0.13705,0.125381,0.19034,0.144811,0.136828,0.100049,0.200418,0.115255,0.144169,0.115242,0.099972,0.087993,0.096858,0.123389,0.089777,0.077255,0.160964,0.077468,0.119701,0.087189,0.068376,0.098965,female
0.500591,0.499224,0.265858,0.238025,0.248207,0.247821,0.151714,0.178358,0.174879,0.158787,0.166206,0.169996,0.128157,0.132987,0.102028,0.138472,0.1256,0.131166,0.127571,0.113971,0.10981,0.097704,0.112494,0.103866,0.075888,0.100579,0.09923,0.104692,0.089289,0.10641,female
0.51001,0.489823,0.258557,0.260387,0.254289,0.226687,0.173244,0.181876,0.163285,0.1414,0.174895,0.165243,0.139967,0.122312,0.117267,0.138003,0.134558,0.130391,0.118486,0.098976,0.114721,0.110478,0.107717,0.094482,0.086872,0.092276,0.108515,0.102269,0.074868,0.107765,female
0.530164,0.469497,0.228822,0.308678,0.241119,0.221213,0.232383,0.161026,0.146933,0.13981,0.165995,0.153748,0.128442,0.108806,0.188873,0.118524,0.126417,0.117566,0.111369,0.09995,0.099747,0.156213,0.094251,0.08554,0.105361,0.087616,0.102586,0.093003,0.077925,0.09768,female
0.513069,0.486816,0.25,0.273448,0.256929,0.219565,0.18606,0.179525,0.157468,0.135881,0.17821,0.162816,0.143259,0.116805,0.13112,0.133295,0.136911,0.129035,0.114902,0.094643,0.112385,0.115354,0.104219,0.09036,0.098049,0.088767,0.111681,0.09985,0.072384,0.106927,female
0.50432,0.495504,0.263929,0.245385,0.248889,0.241712,0.16012,0.179267,0.170889,0.153616,0.168634,0.16741,0.130565,0.128708,0.110709,0.138488,0.128446,0.129052,0.124282,0.109701,0.109404,0.101151,0.112908,0.100068,0.083948,0.098389,0.102609,0.102707,0.083624,0.10515,female
0.512783,0.487075,0.259584,0.262325,0.254404,0.223618,0.173457,0.183543,0.164245,0.138354,0.174964,0.165391,0.141147,0.1222,0.118263,0.138953,0.133964,0.131568,0.117807,0.096062,0.115167,0.110472,0.109518,0.093904,0.0884,0.091223,0.107396,0.102113,0.073006,0.10877,female
0.504456,0.495196,0.27698,0.226663,0.240376,0.255813,0.147049,0.179516,0.178259,0.16562,0.157206,0.172224,0.119328,0.137525,0.099646,0.144937,0.11777,0.129411,0.133249,0.118034,0.09984,0.091182,0.12708,0.111943,0.075019,0.104845,0.091773,0.105969,0.090653,0.101624,female
0.523355,0.476596,0.252671,0.284293,0.258546,0.204466,0.1951,0.185848,0.154431,0.123253,0.183521,0.157831,0.15167,0.113794,0.136107,0.136474,0.143078,0.126789,0.10887,0.083207,0.117055,0.12306,0.104654,0.087257,0.101628,0.082868,0.117711,0.096937,0.061223,0.107598,female
0.507185,0.492665,0.25672,0.257707,0.25213,0.233371,0.171584,0.17866,0.164233,0.148549,0.173306,0.163621,0.136529,0.123791,0.119652,0.134772,0.133301,0.127322,0.120236,0.104361,0.111528,0.107809,0.105322,0.096657,0.091106,0.094868,0.107864,0.100246,0.079287,0.105285,female
0.507448,0.492298,0.26014,0.255084,0.254152,0.230496,0.169687,0.18148,0.163243,0.144138,0.172667,0.168696,0.134925,0.1213,0.118833,0.139182,0.131015,0.132653,0.12038,0.101642,0.11385,0.106536,0.10857,0.094623,0.088413,0.092851,0.105092,0.103555,0.07731,0.109142,female
0.518852,0.480947,0.25716,0.271935,0.253821,0.216981,0.184293,0.183918,0.16045,0.132203,0.17599,0.16308,0.146231,0.118434,0.123697,0.13892,0.134812,0.130075,0.11488,0.092894,0.115627,0.117857,0.10918,0.090408,0.090937,0.088214,0.108443,0.100291,0.069805,0.10919,female
0.526855,0.472901,0.229955,0.313155,0.262385,0.194378,0.234297,0.169151,0.141282,0.118878,0.187243,0.149069,0.15931,0.103818,0.164338,0.124117,0.143425,0.125442,0.104702,0.074784,0.106835,0.139682,0.097012,0.077648,0.126006,0.081795,0.120446,0.092736,0.053208,0.104581,female
0.511893,0.487978,0.256308,0.260524,0.24792,0.235185,0.173251,0.177194,0.167381,0.14959,0.168325,0.164218,0.135043,0.125958,0.124787,0.133302,0.128202,0.126261,0.122975,0.103441,0.109555,0.105351,0.105875,0.099783,0.098494,0.096641,0.102962,0.100614,0.077987,0.102714,female
0.509829,0.489986,0.26008,0.257179,0.251571,0.231082,0.170371,0.17976,0.167534,0.145953,0.172129,0.164196,0.13713,0.124814,0.117631,0.13701,0.13161,0.129121,0.120002,0.102638,0.112552,0.108508,0.108631,0.096981,0.086531,0.094871,0.106378,0.101323,0.077872,0.106317,female
0.513793,0.485967,0.259294,0.263292,0.253144,0.224152,0.174426,0.183173,0.165119,0.138168,0.173579,0.165454,0.141758,0.123125,0.118979,0.138381,0.132923,0.131008,0.118612,0.095149,0.114924,0.111714,0.10947,0.095217,0.088137,0.091817,0.106969,0.102216,0.071264,0.108218,female
0.516711,0.483224,0.257313,0.268753,0.253876,0.220026,0.177366,0.185283,0.162171,0.135924,0.176134,0.163102,0.145298,0.121021,0.120649,0.138028,0.136171,0.129361,0.117066,0.09239,0.1173,0.113416,0.108349,0.092995,0.089335,0.090902,0.110286,0.10078,0.068689,0.107935,female
0.530073,0.469566,0.232443,0.309844,0.24962,0.207905,0.232917,0.165056,0.147463,0.129345,0.174953,0.150149,0.132464,0.10901,0.192424,0.120937,0.131471,0.11681,0.106531,0.090286,0.100993,0.110899,0.094998,0.085185,0.160349,0.08219,0.107742,0.090946,0.069376,0.097266,female
0.513152,0.486732,0.245197,0.280649,0.261096,0.212998,0.193938,0.178382,0.153075,0.131237,0.183605,0.159721,0.146244,0.112869,0.137473,0.130978,0.141721,0.127896,0.111263,0.091523,0.112245,0.119645,0.101644,0.087343,0.101264,0.086151,0.116792,0.097694,0.069366,0.107829,female
0.500619,0.499117,0.247855,0.258618,0.253177,0.24022,0.179206,0.167942,0.162049,0.155544,0.172805,0.162364,0.127054,0.122745,0.134011,0.127349,0.130416,0.12437,0.121173,0.112815,0.101763,0.104003,0.102772,0.098032,0.103534,0.096368,0.106023,0.098981,0.087109,0.101365,female
0.506242,0.493439,0.264837,0.246581,0.248243,0.240189,0.159155,0.181175,0.172527,0.150844,0.16734,0.168853,0.13394,0.131038,0.10584,0.139727,0.127237,0.131438,0.124566,0.106133,0.114079,0.102456,0.110766,0.102413,0.079018,0.097403,0.100788,0.104791,0.081168,0.107052,female
0.497314,0.502485,0.263899,0.236981,0.250261,0.248761,0.151832,0.17541,0.176567,0.157266,0.16601,0.172851,0.126923,0.132439,0.103286,0.137693,0.125236,0.133893,0.129065,0.11141,0.108614,0.097283,0.11208,0.104849,0.07689,0.101481,0.098943,0.107623,0.085066,0.107128,female
0.529004,0.470781,0.187075,0.368121,0.278232,0.166457,0.305288,0.14297,0.112888,0.103765,0.212029,0.122988,0.134577,0.08148,0.277302,0.09659,0.157041,0.097612,0.080929,0.074421,0.08571,0.132865,0.072519,0.062701,0.228508,0.061971,0.140012,0.071246,0.058613,0.085818,female
0.520579,0.479168,0.253521,0.280562,0.258384,0.207403,0.191918,0.184783,0.156376,0.12563,0.183055,0.158152,0.15109,0.116071,0.129381,0.13721,0.142586,0.127531,0.110186,0.085872,0.116629,0.122185,0.10634,0.088038,0.095819,0.084369,0.117387,0.097313,0.06388,0.107979,female
0.535335,0.464537,0.234366,0.320338,0.262305,0.182925,0.236607,0.178426,0.138746,0.108638,0.191126,0.146416,0.155344,0.099332,0.179651,0.127584,0.148444,0.119972,0.097046,0.072603,0.112387,0.137761,0.096462,0.07596,0.130629,0.073366,0.125429,0.089086,0.054655,0.104239,female
0.50014,0.499607,0.262291,0.24302,0.252668,0.241892,0.159648,0.175884,0.171603,0.152975,0.168219,0.171583,0.127223,0.1281,0.114182,0.137332,0.125467,0.134862,0.124071,0.108693,0.107155,0.098931,0.112293,0.100787,0.087692,0.096874,0.098192,0.105639,0.083627,0.108755,female
0.510568,0.489223,0.262011,0.258092,0.256018,0.223774,0.170011,0.183247,0.166344,0.138262,0.175356,0.166709,0.13798,0.12288,0.116954,0.140401,0.133638,0.132923,0.117101,0.098068,0.114715,0.107869,0.111107,0.093955,0.087585,0.090158,0.106389,0.102743,0.075176,0.110258,female
0.507677,0.49206,0.261904,0.253646,0.253407,0.230913,0.16633,0.181892,0.167413,0.144046,0.1728,0.16743,0.13717,0.125224,0.111545,0.139445,0.132107,0.132152,0.12021,0.102076,0.114055,0.106752,0.110399,0.096985,0.08265,0.093675,0.105282,0.103518,0.077887,0.10874,female
0.518512,0.481296,0.259168,0.272044,0.257671,0.21102,0.182057,0.187284,0.160161,0.12792,0.179921,0.162589,0.145459,0.117723,0.125082,0.141188,0.138848,0.131137,0.112411,0.088097,0.117418,0.114996,0.109702,0.089506,0.093745,0.085845,0.111638,0.100087,0.06687,0.110148,female
0.516038,0.483774,0.244994,0.283311,0.257914,0.213689,0.196975,0.177765,0.153978,0.131864,0.181957,0.157397,0.144848,0.114523,0.143243,0.130003,0.140405,0.124845,0.110626,0.091458,0.110798,0.118054,0.10145,0.087933,0.110301,0.085345,0.115239,0.096044,0.069812,0.104988,female
0.519475,0.480324,0.247015,0.285536,0.259456,0.20789,0.199152,0.181007,0.151734,0.126232,0.183185,0.15862,0.149499,0.111534,0.139459,0.133864,0.141991,0.127783,0.109089,0.086721,0.114037,0.122411,0.102961,0.085444,0.105145,0.082612,0.116276,0.097368,0.065965,0.107735,female
